Santa Luzia;Código: 2513406

Ensino - Matrículas, Docentes e Rede Escolar 2007
Matrícula - Ensino fundamental - 2007 (1);2.629;Matrículas
Matrícula - Ensino fundamental - escola pública estadual - 2007 (1);1.342;Matrículas
Matrícula - Ensino fundamental - escola pública federal - 2007 (1);0;Matrículas
Matrícula - Ensino fundamental - escola pública municipal - 2007 (1);1.085;Matrículas
Matrícula - Ensino fundamental - escola privada - 2007 (1);202;Matrículas
Matrícula - Ensino médio - 2007 (1);637;Matrículas
Matrícula - Ensino médio - escola pública estadual - 2007 (1);569;Matrículas
Matrícula - Ensino médio - escola pública federal - 2007 (1);0;Matrículas
Matrícula - Ensino médio - escola pública municipal - 2007 (1);0;Matrículas
Matrícula - Ensino médio - escola privada - 2007 (1);68;Matrículas
Matrícula - Ensino pré-escolar - 2007 (1);570;Matrículas
Matrícula - Ensino pré-escolar - escola pública estadual - 2007 (1);221;Matrículas
Matrícula - Ensino pré-escolar - escola pública federal - 2007 (1);0;Matrículas
Matrícula - Ensino pré-escolar - escola pública municipal - 2007 (1);294;Matrículas
Matrícula - Ensino pré-escolar - escola privada - 2007 (1);55;Matrículas
Docentes - Ensino fundamental - 2007 (1);152;Docentes
Docentes - Ensino fundamental - escola pública estadual - 2007 (1);77;Docentes
Docentes - Ensino fundamental - escola pública federal - 2007 (1);0;Docentes
Docentes - Ensino fundamental - escola pública municipal - 2007 (1);59;Docentes
Docentes - Ensino fundamental - escola privada - 2007 (1);16;Docentes
Docentes - Ensino médio - 2007 (1);51;Docentes
Docentes - Ensino médio - escola pública estadual - 2007 (1);32;Docentes
Docentes - Ensino médio - escola pública federal - 2007 (1);0;Docentes
Docentes - Ensino médio - escola pública municipal - 2007 (1);0;Docentes
Docentes - Ensino médio - escola privada - 2007 (1);19;Docentes
Docentes - Ensino pré-escolar - 2007 (1);29;Docentes
Docentes - Ensino pré-escolar - escola pública estadual - 2007 (1);10;Docentes
Docentes - Ensino pré-escolar - escola pública federal - 2007 (1);0;Docentes
Docentes - Ensino pré-escolar - escola pública municipal - 2007 (1);14;Docentes
Docentes - Ensino pré-escolar - escola privada - 2007 (1);5;Docentes
Escolas - Ensino fundamental - 2007 (1);15;Escolas
Escolas - Ensino fundamental - escola pública estadual - 2007 (1);4;Escolas
Escolas - Ensino fundamental - escola pública federal - 2007 (1);0;Escolas
Escolas - Ensino fundamental - escola pública municipal - 2007 (1);10;Escolas
Escolas - Ensino fundamental - escola privada - 2007 (1);1;Escolas
Escolas - Ensino médio - 2007(1);2;Escolas
Escolas - Ensino médio - escola pública estadual - 2007 (1);1;Escolas
Escolas - Ensino médio - escola pública federal - 2007 (1);0;Escolas
Escolas - Ensino médio - escola pública municipal - 2007 (1);0;Escolas
Escolas - Ensino médio - escola privada - 2007 (1);1;Escolas
Escolas - Ensino pré-escolar - 2007 (1);13;Escolas
Escolas - Ensino pré-escolar - escola pública estadual - 2007 (1);3;Escolas
Escolas - Ensino pré-escolar - escola pública federal - 2007 (1);0;Escolas
Escolas - Ensino pré-escolar - escola pública municipal - 2007 (1);9;Escolas
Escolas - Ensino pré-escolar - escola privada - 2007 (1);1;Escolas
Matrícula - Ensino superior - 2005 (2);Não informado;Matrículas
Matrícula - Ensino superior - escola pública estadual - 2005 (2);Não informado;Matrículas
Matrícula - Ensino superior - escola pública federal - 2005 (2);Não informado;Matrículas
Matrícula - Ensino superior - escola pública municipal - 2005 (2);Não informado;Matrículas
Matrícula - Ensino superior - escola privada - 2005 (2);Não informado;Matrículas
Docentes - Ensino superior - 2005 (2);Não informado;Docentes
Docentes - Ensino superior - escola pública estadual - 2005 (2);Não informado;Docentes
Docentes - Ensino superior - escola pública federal - 2005 (2);Não informado;Docentes
Docentes - Ensino superior - escola pública municipal - 2005 (2);Não informado;Docentes
Docentes - Ensino superior - escola privada - 2005 (2);Não informado;Docentes
Escolas - Ensino superior - 2005 (2);Não informado;Escolas
Escolas - Ensino superior - escola pública estadual - 2005 (2);Não informado;Escolas
Escolas - Ensino superior - escola pública federal - 2005 (2);Não informado;Escolas
Escolas - Ensino superior - escola pública municipal - 2005 (2);Não informado;Escolas
Escolas - Ensino superior - escola privada - 2005 (2);Não informado;Escolas

Fontes: (1)Ministério da Educação, Instituto Nacional de Estudos e Pesquisas Educacionais - INEP - Censo Educacional 2007. 

