João Pessoa;Código: 2507507

Ensino - Matrículas, Docentes e Rede Escolar 2007
Matrícula - Ensino fundamental - 2007 (1);97.264;Matrículas
Matrícula - Ensino fundamental - escola pública estadual - 2007 (1);37.994;Matrículas
Matrícula - Ensino fundamental - escola pública federal - 2007 (1);0;Matrículas
Matrícula - Ensino fundamental - escola pública municipal - 2007 (1);47.379;Matrículas
Matrícula - Ensino fundamental - escola privada - 2007 (1);11.891;Matrículas
Matrícula - Ensino médio - 2007 (1);30.814;Matrículas
Matrícula - Ensino médio - escola pública estadual - 2007 (1);25.523;Matrículas
Matrícula - Ensino médio - escola pública federal - 2007 (1);472;Matrículas
Matrícula - Ensino médio - escola pública municipal - 2007 (1);0;Matrículas
Matrícula - Ensino médio - escola privada - 2007 (1);4.819;Matrículas
Matrícula - Ensino pré-escolar - 2007 (1);7.893;Matrículas
Matrícula - Ensino pré-escolar - escola pública estadual - 2007 (1);2.490;Matrículas
Matrícula - Ensino pré-escolar - escola pública federal - 2007 (1);3;Matrículas
Matrícula - Ensino pré-escolar - escola pública municipal - 2007 (1);2.718;Matrículas
Matrícula - Ensino pré-escolar - escola privada - 2007 (1);2.682;Matrículas
Docentes - Ensino fundamental - 2007 (1);4.156;Docentes
Docentes - Ensino fundamental - escola pública estadual - 2007 (1);1.625;Docentes
Docentes - Ensino fundamental - escola pública federal - 2007 (1);0;Docentes
Docentes - Ensino fundamental - escola pública municipal - 2007 (1);1.890;Docentes
Docentes - Ensino fundamental - escola privada - 2007 (1);641;Docentes
Docentes - Ensino médio - 2007 (1);1.404;Docentes
Docentes - Ensino médio - escola pública estadual - 2007 (1);969;Docentes
Docentes - Ensino médio - escola pública federal - 2007 (1);58;Docentes
Docentes - Ensino médio - escola pública municipal - 2007 (1);0;Docentes
Docentes - Ensino médio - escola privada - 2007 (1);377;Docentes
Docentes - Ensino pré-escolar - 2007 (1);489;Docentes
Docentes - Ensino pré-escolar - escola pública estadual - 2007 (1);184;Docentes
Docentes - Ensino pré-escolar - escola pública federal - 2007 (1);0;Docentes
Docentes - Ensino pré-escolar - escola pública municipal - 2007 (1);141;Docentes
Docentes - Ensino pré-escolar - escola privada - 2007 (1);164;Docentes
Escolas - Ensino fundamental - 2007 (1);268;Escolas
Escolas - Ensino fundamental - escola pública estadual - 2007 (1);111;Escolas
Escolas - Ensino fundamental - escola pública federal - 2007 (1);0;Escolas
Escolas - Ensino fundamental - escola pública municipal - 2007 (1);89;Escolas
Escolas - Ensino fundamental - escola privada - 2007 (1);68;Escolas
Escolas - Ensino médio - 2007(1);66;Escolas
Escolas - Ensino médio - escola pública estadual - 2007 (1);39;Escolas
Escolas - Ensino médio - escola pública federal - 2007 (1);1;Escolas
Escolas - Ensino médio - escola pública municipal - 2007 (1);0;Escolas
Escolas - Ensino médio - escola privada - 2007 (1);26;Escolas
Escolas - Ensino pré-escolar - 2007 (1);183;Escolas
Escolas - Ensino pré-escolar - escola pública estadual - 2007 (1);66;Escolas
Escolas - Ensino pré-escolar - escola pública federal - 2007 (1);1;Escolas
Escolas - Ensino pré-escolar - escola pública municipal - 2007 (1);53;Escolas
Escolas - Ensino pré-escolar - escola privada - 2007 (1);63;Escolas
Matrícula - Ensino superior - 2005 (2);29.812;Matrículas
Matrícula - Ensino superior - escola pública estadual - 2005 (2);0;Matrículas
Matrícula - Ensino superior - escola pública federal - 2005 (2);16.542;Matrículas
Matrícula - Ensino superior - escola pública municipal - 2005 (2);0;Matrículas
Matrícula - Ensino superior - escola privada - 2005 (2);13.270;Matrículas
Docentes - Ensino superior - 2005 (2);2.797;Docentes
Docentes - Ensino superior - escola pública estadual - 2005 (2);0;Docentes
Docentes - Ensino superior - escola pública federal - 2005 (2);1.664;Docentes
Docentes - Ensino superior - escola pública municipal - 2005 (2);0;Docentes
Docentes - Ensino superior - escola privada - 2005 (2);1.133;Docentes
Escolas - Ensino superior - 2005 (2);18;Escolas
Escolas - Ensino superior - escola pública estadual - 2005 (2);0;Escolas
Escolas - Ensino superior - escola pública federal - 2005 (2);2;Escolas
Escolas - Ensino superior - escola pública municipal - 2005 (2);0;Escolas
Escolas - Ensino superior - escola privada - 2005 (2);16;Escolas

Fontes: (1)Ministério da Educação, Instituto Nacional de Estudos e Pesquisas Educacionais - INEP - Censo Educacional 2007. 

